WAST,BP,DP,Dta,Dts,Dtx,EV,EV10,QFE,QFF,QNH,RF,RF10,RH,S,SR,Ss,Sx,T,Wd,Ws
1/2/2022 13:30,1007.2,13.8,249,39,290,43.61,0.24,1007.3,1010.7,1010.9,0,0,33.49,2.6,4,1.2,5.1,31.79,264,2.89
1/2/2022 13:40,1007.1,13.7,249,41,268,43.85,0.24,1007.2,1010.6,1010.8,0,0,34.27,2.7,4.3,0.9,5.6,31.3,209,2.78
1/2/2022 13:50,1007.1,14,248,43,275,44.07,0.22,1007.2,1010.6,1010.8,0,0,35.31,2.4,3.7,0.8,5.2,31.13,235,2.33
1/2/2022 14:00,1006.9,14.9,237,38,200,44.27,0.2,1007,1010.4,1010.6,0,0,37.05,2.1,3.5,0.6,3.9,31.25,304,2.78
1/2/2022 14:10,1006.8,14,245,41,297,44.49,0.22,1006.9,1010.3,1010.5,0,0,35.77,2.4,4,0.8,5.3,30.94,238,2.44
1/2/2022 14:20,1006.8,14.4,240,36,272,44.71,0.22,1006.9,1010.3,1010.5,0,0,36.76,2.6,4.1,0.8,5.2,30.86,246,2.22
1/2/2022 14:30,1006.7,14.5,250,37,265,44.92,0.21,1006.8,1010.2,1010.4,0,0,36.49,2.4,4.3,0.8,5.1,31.16,266,2.11
1/2/2022 14:40,1006.7,14.9,248,33,272,45.14,0.22,1006.8,1010.2,1010.4,0,0,35.28,2.3,4.1,0.8,5,32.21,258,4.33
1/2/2022 14:50,1006.6,14.4,253,38,242,45.38,0.24,1006.7,1010.1,1010.3,0,0,35.98,2.9,3.7,0.9,5.8,31.3,226,1.89
1/2/2022 15:00,1006.4,15.1,246,33,259,45.59,0.21,1006.5,1009.9,1010.1,0,0,39.06,2.6,4.1,1,5.2,30.65,194,2.33
1/2/2022 15:10,1006.4,15.7,249,32,262,45.8,0.21,1006.5,1009.9,1010.1,0,0,41.69,2.8,4.1,1,5.6,30.16,264,1.67
1/2/2022 15:20,1006.4,14.2,244,49,267,46,0.2,1006.5,1009.9,1010.1,0,0,37.47,2.3,4.3,0.9,5.3,30.27,272,2.44
1/2/2022 15:30,1006.4,14,229,39,263,46.22,0.22,1006.5,1009.9,1010.1,0,0,37.4,2.6,3.8,0.9,4.6,30.07,198,2.22
1/2/2022 15:40,1006.5,14.8,236,42,165,46.43,0.21,1006.6,1010,1010.2,0,0,39.98,2.7,4.1,0.6,5.1,29.83,261,3.33
1/2/2022 15:50,1006.4,14.8,245,37,265,46.62,0.19,1006.5,1009.9,1010.1,0,0,40.91,2.4,4.3,0.8,5.3,29.45,249,3.89
1/2/2022 16:00,1006.5,14.6,240,43,282,46.8,0.18,1006.6,1010,1010.2,0,0,39.61,2.1,3.7,0.9,4.9,29.8,252,4
1/2/2022 16:10,1006.4,14.5,236,41,263,46.99,0.19,1006.5,1009.9,1010.1,0,0,40.09,2.3,4,0.8,4.8,29.48,180,2.44
1/2/2022 16:20,1006.3,14.4,244,40,267,47.18,0.19,1006.4,1009.8,1010,0,0,39.45,2.3,3.5,0.9,4.4,29.69,293,2.11
1/2/2022 16:30,1006.3,15.2,229,44,261,47.35,0.17,1006.4,1009.8,1010,0,0,43.4,2.2,3.7,0.8,4.3,28.9,262,2.66
1/2/2022 16:40,1006.2,14.5,235,43,222,47.52,0.17,1006.3,1009.7,1009.9,0,0,42.08,2,3.7,0.6,3.4,28.62,269,1.11
1/2/2022 16:50,1006.2,15.4,248,32,288,47.71,0.19,1006.3,1009.7,1009.9,0,0,45,2.7,3.5,1.1,5.2,28.51,223,1.89
1/2/2022 17:00,1006.2,15.8,235,34,261,47.86,0.15,1006.3,1009.7,1009.9,0,0,46.35,1.9,3.7,0.7,3.7,28.38,199,1.33
1/2/2022 17:10,1006.2,16.5,247,39,286,48.01,0.15,1006.3,1009.7,1009.9,0,0,47.83,1.9,3.5,0.9,3.7,28.61,285,3.66
1/2/2022 17:20,1006.2,16.2,237,41,228,48.15,0.14,1006.3,1009.7,1009.9,0,0,48.48,1.9,3.5,0.8,3.9,28.11,218,1.78
1/2/2022 17:30,1006.1,15.9,240,42,277,48.29,0.14,1006.2,1009.6,1009.8,0,0,48.75,1.9,3.7,0.4,3.7,27.68,192,1.33
1/2/2022 17:40,1006.1,16,239,37,275,48.41,0.12,1006.2,1009.6,1009.8,0,0,51.08,1.7,3.5,0.6,4,26.92,265,1.67
1/2/2022 17:50,1006.1,14.3,223,42,161,48.56,0.15,1006.2,1009.6,1009.8,0,0,44.61,1.9,3.5,0.8,3.7,27.42,190,2
1/2/2022 18:00,1006.1,16.2,225,28,272,48.68,0.12,1006.2,1009.6,1009.8,0,0,49.28,1.4,3.5,0.4,2.9,27.75,199,1.22
1/2/2022 18:10,1006.2,16,231,34,189,48.79,0.11,1006.3,1009.7,1009.9,0,0,50.06,1.2,3.7,0.6,2.7,27.34,187,2.66
1/2/2022 18:20,1006.2,16.3,238,33,236,48.89,0.1,1006.3,1009.7,1009.9,0,0,52.04,1.2,3.5,0.3,2.4,27,257,1
1/2/2022 18:30,1006.2,16.1,232,32,286,48.99,0.1,1006.3,1009.7,1009.9,0,0,51.53,1.1,3.7,0.4,2.8,26.88,232,0.67
1/2/2022 18:40,1006.3,16.7,239,27,208,49.09,0.1,1006.4,1009.8,1010,0,0,55.06,1.4,3.8,0.4,2.6,26.4,285,1.33
1/2/2022 18:50,1006.3,16.7,236,28,200,49.17,0.08,1006.4,1009.8,1010,0,0,57.37,1.1,3.8,0.6,3.1,25.73,237,0.89
1/2/2022 19:00,1006.4,16.2,228,28,190,49.25,0.08,1006.5,1009.9,1010.1,0,0,57.37,1,4,0.3,2.4,25.17,219,0.78
1/2/2022 19:10,1006.4,15.8,227,28,258,49.34,0.09,1006.5,1009.9,1010.1,0,0,58.18,1.4,4,0.6,3.4,24.61,240,1.11
1/2/2022 19:20,1006.4,15.9,222,26,244,49.42,0.08,1006.5,1009.9,1010.1,0,0,59.39,1.3,4.1,0.3,2.6,24.36,207,1.11
1/2/2022 19:30,1006.4,15.9,221,26,172,49.5,0.08,1006.5,1010,1010.1,0,0,60.59,1.3,4.1,0.6,2.9,23.97,226,1.22
1/2/2022 19:40,1006.5,16.3,221,20,191,49.58,0.08,1006.6,1010.1,1010.2,0,0,61.87,1.3,4.1,0.3,2.6,24.04,213,2.33
1/2/2022 19:50,1006.5,16.1,227,27,229,49.65,0.07,1006.6,1010.1,1010.2,0,0,62.78,1,4.1,0.4,2.2,23.57,245,1
1/2/2022 20:00,1006.7,15.9,224,28,213,49.72,0.07,1006.8,1010.3,1010.4,0,0,63.44,1.4,4.1,0.7,2.7,23.2,218,2.22
1/2/2022 20:10,1006.7,15.8,216,37,109,49.8,0.08,1006.8,1010.3,1010.4,0,0,63.64,1.6,4.1,0.6,3.1,23.04,248,1
1/2/2022 20:20,1006.8,15.9,217,28,184,49.87,0.07,1006.9,1010.4,1010.5,0,0,64.25,1.3,4.1,0.7,4,22.97,210,1.33
1/2/2022 20:30,1006.9,15.5,216,16,201,49.94,0.07,1007,1010.5,1010.6,0,0,63.32,1.4,4.1,0.6,3.4,22.79,215,1.44
1/2/2022 20:40,1006.9,15,215,23,189,50.01,0.07,1007,1010.5,1010.6,0,0,62.16,1.3,4.1,0.6,3.1,22.66,188,1.33
1/2/2022 20:50,1006.9,14.8,216,29,187,50.09,0.08,1007,1010.5,1010.6,0,0,61.61,1.4,4.3,0.3,2.7,22.53,240,0.89
1/2/2022 21:00,1006.9,14.5,219,20,246,50.17,0.08,1007,1010.5,1010.6,0,0,61.2,1.3,4.3,0.3,2.3,22.33,208,1.44
1/2/2022 21:10,1006.9,14.7,215,15,227,50.24,0.07,1007,1010.5,1010.6,0,0,61.9,1.1,4.3,0.4,2.6,22.33,266,1.11
1/2/2022 21:20,1006.9,14.5,215,11,189,50.31,0.07,1007,1010.5,1010.6,0,0,62.12,1,4.3,0.3,2,22.13,244,1
1/2/2022 21:30,1007,14.6,216,21,229,50.38,0.07,1007.1,1010.6,1010.7,0,0,62.76,1.2,4.1,0.3,2.1,22,221,1.11
1/2/2022 21:40,1007.1,15,211,15,193,50.45,0.07,1007.2,1010.7,1010.8,0,0,63.88,1.2,4.3,0.3,2.8,22.11,200,1.44
1/2/2022 21:50,1007.2,15,206,15,204,50.51,0.06,1007.3,1010.8,1010.9,0,0,64.66,0.9,3.8,0.3,1.6,21.99,208,0.89
1/2/2022 22:00,1007.2,14.9,203,31,229,50.58,0.07,1007.3,1010.8,1010.9,0,0,65.01,1.6,4.3,0.8,4.2,21.77,206,3
1/2/2022 22:10,1007.2,15.1,202,21,182,50.67,0.09,1007.3,1010.8,1010.9,0,0,63.49,2,4.3,0.9,5.2,22.4,150,3
1/2/2022 22:20,1007.2,14.6,202,20,209,50.76,0.09,1007.3,1010.8,1010.9,0,0,62.15,2,4.1,0.7,3.7,22.16,216,1.78
1/2/2022 22:30,1007.2,14.4,200,19,187,50.85,0.09,1007.3,1010.8,1010.9,0,0,61.59,1.9,4.1,0.4,3.2,22.14,200,2.55
1/2/2022 22:40,1007.2,14.2,202,17,228,50.94,0.09,1007.3,1010.8,1010.9,0,0,61.47,1.8,4.1,0.8,4.4,21.94,200,2.44
1/2/2022 22:50,1007.1,14.1,203,16,205,51.02,0.08,1007.2,1010.7,1010.8,0,0,61.96,1.7,4.1,0.7,3,21.75,210,1.11
1/2/2022 23:00,1007.1,14.2,204,21,198,51.1,0.08,1007.2,1010.7,1010.8,0,0,62.3,1.6,4.1,0.6,3.4,21.76,193,1.33
1/2/2022 23:10,1007,14.2,202,15,201,51.18,0.08,1007.1,1010.6,1010.7,0,0,62.84,1.6,4.1,0.7,2.9,21.56,206,1.11
1/2/2022 23:20,1007,13.9,202,21,195,51.26,0.08,1007.1,1010.6,1010.7,0,0,62.51,1.8,4.1,0.6,3.6,21.32,215,1.33
1/2/2022 23:30,1007,13.9,199,19,201,51.35,0.09,1007.1,1010.6,1010.7,0,0,62.2,1.9,4.1,0.7,3.9,21.39,187,1.44
1/2/2022 23:40,1006.9,13.7,195,15,166,51.44,0.09,1007,1010.5,1010.6,0,0,62.18,1.8,4,0.3,2.8,21.25,179,1.89
1/2/2022 23:50,1006.9,13.7,198,19,204,51.52,0.08,1007,1010.5,1010.6,0,0,62.98,1.8,4.1,0.4,3.3,21.07,191,1.33
1/3/2022 0:00,1006.9,13.7,199,13,195,51.59,0.07,1007,1010.5,1010.6,0,0,63.85,1.4,4.1,0.3,2.2,20.8,196,1.33
1/3/2022 0:10,1006.9,13.5,203,12,198,51.66,0.07,1007,1010.5,1010.6,0,0,64.97,1.4,4.1,0.6,2.3,20.34,193,1.33
1/3/2022 0:20,1006.9,13.7,203,11,210,51.72,0.06,1007,1010.5,1010.6,0,0,65.41,1.2,4.1,0.4,2.3,20.35,207,1.22
1/3/2022 0:30,1006.8,13.3,198,8,203,51.78,0.06,1006.9,1010.4,1010.5,0,0,65.56,1.1,4.1,0.4,2.1,19.99,193,1.33
1/3/2022 0:40,1006.8,13.5,197,12,180,51.84,0.06,1006.9,1010.4,1010.5,0,0,66.52,1.3,4.3,0.6,2.8,19.92,194,1.22
1/3/2022 0:50,1006.8,13.2,196,4,192,51.89,0.05,1006.9,1010.4,1010.5,0,0,66.74,1,4.3,0.3,1.4,19.6,196,0.89
1/3/2022 1:00,1006.8,13,196,11,204,51.93,0.04,1006.9,1010.4,1010.5,0,0,67.35,0.7,4.3,0.3,1.3,19.23,190,1
1/3/2022 1:10,1006.8,13.2,192,1,192,51.96,0.03,1006.9,1010.4,1010.5,0,0,68.46,0.1,4.1,0,0.9,19.17,191,0
1/3/2022 1:20,1006.7,13.3,192,1,192,51.99,0.03,1006.8,1010.3,1010.4,0,0,69.35,0,4.1,0,0,19.04,191,0
1/3/2022 1:30,1006.7,13,196,3,198,52.02,0.03,1006.8,1010.3,1010.4,0,0,69.47,0,4.3,0,0,18.68,196,0
1/3/2022 1:40,1006.7,13.3,199,1,198,52.05,0.03,1006.8,1010.3,1010.4,0,0,70.08,0.1,4.3,0,0.6,18.9,196,0
1/3/2022 1:50,1006.7,12.8,199,0,198,52.07,0.02,1006.8,1010.3,1010.4,0,0,70.21,0,4.3,0,0.2,18.35,197,0
1/3/2022 2:00,1006.7,13.1,208,28,290,52.09,0.02,1006.8,1010.3,1010.4,0,0,71.63,0,4.3,0,0.8,18.33,282,0.33
1/3/2022 2:10,1006.7,13,232,42,185,52.12,0.03,1006.8,1010.3,1010.4,0,0,71.57,0.6,4.3,0.3,1.9,18.26,200,0.44
1/3/2022 2:20,1006.7,13,209,3,206,52.15,0.03,1006.8,1010.3,1010.4,0,0,71.89,0.3,4.3,0.3,1.2,18.19,204,0.22
1/3/2022 2:30,1006.6,12.8,192,27,144,52.18,0.03,1006.7,1010.2,1010.3,0,0,71.48,0.4,4.3,0.4,3,18.06,213,0.44
1/3/2022 2:40,1006.5,12.9,152,13,139,52.22,0.04,1006.6,1010.1,1010.2,0,0,71.45,0.8,4.3,0.4,1.6,18.17,136,1.44
1/3/2022 2:50,1006.5,12.6,160,15,131,52.27,0.05,1006.6,1010.1,1010.2,0,0,69.82,1.1,4.3,0.3,1.9,18.15,176,1.33
1/3/2022 3:00,1006.5,12.6,168,15,181,52.33,0.06,1006.6,1010.1,1010.2,0,0,67.55,1.6,4.1,0.6,2.3,18.74,118,1.33
1/3/2022 3:10,1006.4,12.4,163,15,100,52.39,0.06,1006.5,1010,1010.1,0,0,64.2,1.3,4.3,0.3,3.6,19.37,99,3.55
1/3/2022 3:20,1006.4,12.1,146,20,124,52.49,0.1,1006.5,1010,1010.1,0,0,59.89,2.1,4.1,0.7,3.6,20.11,160,1.33
1/3/2022 3:30,1006.6,12.2,165,22,159,52.56,0.07,1006.7,1010.2,1010.3,0,0,60.28,1.2,4.3,0.3,2.6,20.11,168,0.56
1/3/2022 3:40,1006.5,12.2,150,13,145,52.63,0.07,1006.6,1010.1,1010.2,0,0,60.67,1.3,4.3,0.6,3.3,20.06,130,1.44
1/3/2022 3:50,1006.6,12.3,129,19,154,52.72,0.09,1006.7,1010.2,1010.3,0,0,59.83,1.9,4.1,0.8,4.1,20.35,128,1.44
1/3/2022 4:00,1006.8,12,151,16,140,52.79,0.07,1006.9,1010.4,1010.5,0,0,60.61,1.3,4.1,0.4,2.7,19.85,157,1.67
1/3/2022 4:10,1006.8,12.2,140,15,146,52.88,0.09,1006.9,1010.4,1010.5,0,0,61.18,1.8,4.1,0.6,3.2,19.92,141,2.44
1/3/2022 4:20,1006.8,12.2,127,21,126,52.97,0.09,1006.9,1010.4,1010.5,0,0,60.44,1.9,4.1,0.4,3.8,20.13,152,1.89
1/3/2022 4:30,1006.8,12,159,11,132,53.03,0.06,1006.9,1010.4,1010.5,0,0,61.7,0.9,4.1,0.4,1.8,19.59,175,1.11
1/3/2022 4:40,1006.9,12.2,161,25,109,53.09,0.06,1007,1010.5,1010.6,0,0,63.48,1.2,4.1,0.9,3.3,19.27,181,1.78
1/3/2022 4:50,1007,12.1,141,15,123,53.17,0.08,1007.1,1010.6,1010.7,0,0,62.25,1.8,4.1,0.8,3.7,19.53,139,1.33
1/3/2022 5:00,1007.2,11.8,140,15,116,53.26,0.09,1007.3,1010.8,1010.9,0,0,61.58,2.2,4.1,0.8,4.2,19.39,149,1.89
1/3/2022 5:10,1007.4,11.7,167,19,165,53.33,0.07,1007.5,1011,1011.1,0,0,62.4,1.3,4.3,0.3,2.9,19,179,0.89
1/3/2022 5:20,1007.5,11.6,179,5,176,53.38,0.05,1007.6,1011.1,1011.2,0,0,65.16,0.7,4.3,0.3,1.9,18.29,188,1.33
1/3/2022 5:30,1007.6,12.4,155,12,133,53.43,0.05,1007.7,1011.2,1011.3,0,0,66.67,1.1,4.3,0.4,2.1,18.69,149,1
1/3/2022 5:40,1007.6,12.1,145,14,140,53.49,0.06,1007.7,1011.2,1011.3,0,0,66.73,1.2,4.3,0.4,2.6,18.41,131,1.11
1/3/2022 5:50,1007.7,12.2,153,13,115,53.55,0.06,1007.8,1011.3,1011.4,0,0,65.66,1.2,4.3,0,1.9,18.71,155,1.22
1/3/2022 6:00,1007.8,12.3,153,16,150,53.61,0.06,1007.9,1011.4,1011.5,0,0,64.78,1.4,4.3,0.3,2.7,19.05,128,1.89
1/3/2022 6:10,1007.9,12.4,145,17,140,53.68,0.07,1008,1011.5,1011.6,0,0,64,1.7,4.3,0.6,3,19.41,108,2.66
1/3/2022 6:20,1008,12.6,126,19,149,53.75,0.07,1008.1,1011.6,1011.7,0,0,62.54,1.3,4.1,0.8,3.1,19.97,133,1.22
1/3/2022 6:30,1008,12.4,125,24,99,53.84,0.09,1008.1,1011.6,1011.7,0,0,60.57,1.9,4,0.9,4.2,20.26,109,1.55
1/3/2022 6:40,1008,12.2,114,24,130,53.94,0.1,1008.1,1011.6,1011.7,0,0,59.48,2.2,4,0.8,4,20.34,133,2.22
1/3/2022 6:50,1008,12.4,108,26,80,54.05,0.11,1008.1,1011.6,1011.7,0,0,57.89,2.3,4,0.8,4,20.97,101,3.89
1/3/2022 7:00,1008.1,12.3,119,22,103,54.18,0.13,1008.2,1011.7,1011.8,0,0,57.7,2.9,4,0.7,4.4,21,106,1.22
1/3/2022 7:10,1008.2,12.4,119,21,95,54.31,0.13,1008.3,1011.8,1011.9,0,0,56.37,2.8,3.8,0.8,5.1,21.48,132,4
1/3/2022 7:20,1008.2,12.5,125,27,138,54.44,0.13,1008.3,1011.8,1011.9,0,0,55.57,2.7,4,0.9,4.7,21.78,103,2.55
1/3/2022 7:30,1008.3,12.3,135,25,130,54.59,0.15,1008.4,1011.9,1012,0,0,54.19,3,4,1,5.4,21.99,115,3.33
1/3/2022 7:40,1008.3,12.4,128,24,126,54.73,0.14,1008.4,1011.9,1012,0,0,53.24,2.6,4,0.9,4.2,22.35,120,1.89
1/3/2022 7:50,1008.3,12.3,130,25,133,54.86,0.13,1008.4,1011.9,1012,0,0,51.75,2.2,4,0.8,3.6,22.77,125,2
1/3/2022 8:00,1008.2,12.9,127,30,118,54.99,0.13,1008.3,1011.8,1011.9,0,0,51.27,2,4,0.6,4,23.58,115,2.55
1/3/2022 8:10,1008.3,12.4,123,32,115,55.14,0.15,1008.4,1011.9,1012,0,0,48.51,2.3,4,0.8,4.1,23.96,152,2.78
1/3/2022 8:20,1008.2,12.7,135,30,124,55.27,0.13,1008.3,1011.8,1011.9,0,0,48.03,1.9,3.7,0.7,3.6,24.39,150,2.78
1/3/2022 8:30,1008.3,12.5,147,34,101,55.42,0.15,1008.4,1011.8,1012,0,0,45.04,1.9,3.8,0.6,3.6,25.23,142,2.22
1/3/2022 8:40,1008.3,13.3,153,41,111,55.55,0.13,1008.4,1011.8,1012,0,0,46.54,1.6,3.8,0.8,3.2,25.61,198,1.33
1/3/2022 8:50,1008.2,12.9,238,39,269,55.67,0.12,1008.3,1011.7,1011.9,0,0,45.59,1.4,3.8,0.8,3.7,25.47,197,1
1/3/2022 9:00,1008,12.6,190,30,182,55.82,0.15,1008.1,1011.5,1011.7,0,0,41.59,1.8,3.8,0.6,3.1,26.77,160,1.22
1/3/2022 9:10,1008,12.9,207,37,187,55.95,0.13,1008.1,1011.5,1011.7,0,0,42.76,1.3,4,0.6,2.8,26.6,183,1.89
1/3/2022 9:20,1007.8,12.9,191,51,165,56.09,0.14,1007.9,1011.3,1011.5,0,0,40.59,1.3,4,0.4,2.6,27.5,207,0.67
1/3/2022 9:30,1007.7,13.5,176,34,207,56.21,0.12,1007.8,1011.2,1011.4,0,0,41.27,1,3.7,0.3,1.7,27.84,192,1.55
1/3/2022 9:40,1007.6,13.6,244,46,259,56.33,0.12,1007.7,1011.1,1011.3,0,0,41.95,1.1,3.7,0.3,2.2,27.74,272,1.44
1/3/2022 9:50,1007.7,14,231,37,279,56.45,0.12,1007.8,1011.2,1011.4,0,0,42.65,1,3.8,0.3,2.2,27.86,264,1.33
1/3/2022 10:00,1007.6,13.6,254,30,271,56.61,0.16,1007.7,1011.1,1011.3,0,0,40.84,1.7,3.7,0.7,3.4,28.13,256,0.89
1/3/2022 10:10,1007.5,13.8,260,29,287,56.77,0.16,1007.6,1011,1011.2,0,0,39.48,1.6,3.5,0.7,2.8,28.93,259,1.78
1/3/2022 10:20,1007.5,14.5,231,37,266,56.94,0.17,1007.6,1011,1011.2,0,0,40.37,1.8,3.5,0.6,3.2,29.31,322,3
1/3/2022 10:30,1007.5,15.5,258,33,278,57.13,0.19,1007.6,1011,1011.2,0,0,45.83,2.7,3.5,0.9,4.7,28.24,323,2.44
1/3/2022 10:40,1007.6,15.7,265,31,268,57.31,0.18,1007.7,1011.1,1011.3,0,0,46.43,2.7,3.7,0.8,4.4,28.3,281,4.22
1/3/2022 10:50,1007.6,16.1,247,38,248,57.46,0.15,1007.7,1011.1,1011.3,0,0,47.31,2,3.5,0.9,4.4,28.38,234,1.55
1/3/2022 11:00,1007.5,16.6,238,33,264,57.59,0.13,1007.6,1011,1011.2,0,0,46.17,1.4,3.7,0.6,2.6,29.36,264,2.33
1/3/2022 11:10,1007.6,16.7,256,33,255,57.75,0.16,1007.7,1011.1,1011.3,0,0,47.26,2.2,3.5,0.6,3.8,29.08,267,2.44
1/3/2022 11:20,1007.5,16.4,253,30,259,57.92,0.17,1007.6,1011,1011.2,0,0,48.13,2.6,3.4,1.1,5.1,28.38,243,1.89
1/3/2022 11:30,1007.6,17,248,46,279,58.07,0.15,1007.7,1011.1,1011.3,0,0,49.12,2.2,3.2,0.8,4.6,28.71,193,3.11
1/3/2022 11:40,1007.6,16.9,239,34,256,58.24,0.17,1007.7,1011.1,1011.3,0,0,46.68,2.3,3.4,0.8,4.7,29.45,252,2.22
1/3/2022 11:50,1007.7,15,248,34,264,58.47,0.23,1007.8,1011.2,1011.4,0,0,42.47,3.3,3.4,1,6.1,29.02,252,4.33
1/3/2022 12:00,1007.7,15.4,242,51,265,58.67,0.2,1007.8,1011.2,1011.4,0,0,42.26,2.6,3.4,1.1,5.4,29.53,251,2.55
1/3/2022 12:10,1007.5,16.1,237,39,267,58.87,0.2,1007.6,1011,1011.2,0,0,43.49,2.7,3.4,1.2,5.2,29.8,273,4.44
1/3/2022 12:20,1007.5,15.4,250,36,327,59.09,0.22,1007.6,1011,1011.2,0,0,42.03,3.1,3.4,0.9,5.2,29.7,213,1.22
1/3/2022 12:30,1007.3,15.8,248,38,274,59.29,0.2,1007.4,1010.8,1011,0,0,40.89,2.4,2.9,1.1,6,30.61,268,1.89
1/3/2022 12:40,1007.3,16,248,36,301,59.48,0.19,1007.4,1010.8,1011,0,0,43.45,2.4,3.4,1.1,6.2,29.73,282,3.77
1/3/2022 12:50,1007.2,16.7,238,35,275,59.68,0.2,1007.3,1010.7,1010.9,0,0,45,2.8,3.4,0.9,5.3,29.9,196,2.22
1/3/2022 13:00,1007.2,16.4,252,34,273,59.89,0.21,1007.3,1010.7,1010.9,0,0,45.74,3.1,3.2,1.2,5.4,29.25,231,2.44
1/3/2022 13:10,1007.2,16.3,254,36,267,60.1,0.21,1007.3,1010.7,1010.9,0,0,44.75,3,3.4,1.1,6.4,29.54,270,2.33
1/3/2022 13:20,1007,16.1,248,37,248,60.29,0.19,1007.1,1010.5,1010.7,0,0,43.88,2.6,3.4,1.1,5.3,29.72,251,3.22
1/3/2022 13:30,1006.9,15.9,255,42,267,60.52,0.23,1007,1010.4,1010.6,0,0,40.83,3,3.4,1.1,5.8,30.73,228,2.66
1/3/2022 13:40,1006.8,16.1,241,41,256,60.72,0.2,1006.9,1010.3,1010.5,0,0,40.82,2.4,3.4,0.8,5.1,30.98,240,1.78
1/3/2022 13:50,1006.8,15.8,242,37,246,60.93,0.21,1006.9,1010.3,1010.5,0,0,40.33,2.6,3.2,1,5.3,30.84,246,3.89
1/3/2022 14:00,1006.8,15.3,246,37,265,61.15,0.22,1006.9,1010.3,1010.5,0,0,41.3,3,3.2,0.9,5.8,29.87,239,5.55
1/3/2022 14:10,1006.8,15.7,239,46,266,61.36,0.21,1006.9,1010.3,1010.5,0,0,41.44,2.8,3.2,0.9,5.6,30.27,256,3.44
1/3/2022 14:20,1006.8,15.9,250,38,271,61.59,0.23,1006.9,1010.3,1010.5,0,0,40.64,3.1,2.9,1,5.2,30.79,178,2.55
1/3/2022 14:30,1006.7,16.3,254,37,265,61.8,0.21,1006.8,1010.2,1010.4,0,0,39.92,2.6,2.9,0.9,5.4,31.55,253,1
1/3/2022 14:40,1006.6,16.3,249,38,238,62.02,0.22,1006.7,1010.1,1010.3,0,0,41.89,2.9,2.9,1.2,6.1,30.71,285,2.33
1/3/2022 14:50,1006.6,16.7,245,43,184,62.22,0.2,1006.7,1010.1,1010.3,0,0,45.27,2.9,2.9,1.1,5.8,29.83,267,4.11
1/3/2022 15:00,1006.6,16.7,243,44,217,62.42,0.2,1006.7,1010.1,1010.3,0,0,44.98,2.9,2.9,1.1,5.8,29.94,212,2.22
1/3/2022 15:10,1006.7,16.9,242,41,261,62.62,0.2,1006.8,1010.2,1010.4,0,0,44.47,2.7,2.9,0.8,5.6,30.37,182,2.89
1/3/2022 15:20,1006.7,16.8,248,41,280,62.82,0.2,1006.8,1010.2,1010.4,0,0,46.67,3.1,3.2,1.1,6.7,29.38,283,3.11
1/3/2022 15:30,1006.5,17.7,239,42,277,62.99,0.17,1006.6,1010,1010.2,0,0,43.54,2,2.9,0.8,4,31.59,198,1.33
1/3/2022 15:40,1006.5,16.8,231,42,179,63.16,0.17,1006.6,1010,1010.2,0,0,46.12,2.3,2.9,0.8,4.9,29.6,257,1.78
1/3/2022 15:50,1006.4,16.2,236,43,287,63.33,0.17,1006.5,1009.9,1010.1,0,0,44.17,2.1,2.9,0.6,4.3,29.67,194,3.22
1/3/2022 16:00,1006.3,16.9,244,48,308,63.51,0.18,1006.4,1009.8,1010,0,0,45.93,2.4,3.2,0.9,4.7,29.75,245,3.44
1/3/2022 16:10,1006.3,16.7,245,38,198,63.7,0.19,1006.4,1009.8,1010,0,0,47.68,3,3.2,0.9,5.4,28.89,243,2.55
1/3/2022 16:20,1006.4,16.9,247,37,293,63.87,0.17,1006.5,1009.9,1010.1,0,0,49.44,2.7,3.2,0.7,5,28.56,275,2.33
1/3/2022 16:30,1006.4,17.6,244,37,256,64.05,0.18,1006.5,1009.9,1010.1,0,0,51.69,3.1,3.4,1.2,5.6,28.51,191,1.78
1/3/2022 16:40,1006.4,17.5,239,42,231,64.2,0.15,1006.5,1009.9,1010.1,0,0,51.63,2.2,3.4,0.9,5.3,28.39,292,2.11
1/3/2022 16:50,1006.4,17.2,233,39,257,64.35,0.15,1006.5,1009.9,1010.1,0,0,53.96,2.6,3.2,0.7,5.7,27.32,241,2.22
1/3/2022 17:00,1006.4,17.8,243,35,270,64.49,0.14,1006.5,1009.9,1010.1,0,0,56,2.6,3.2,1,5.9,27.34,309,1.78
1/3/2022 17:10,1006.4,18.2,248,40,291,64.62,0.13,1006.5,1009.9,1010.1,0,0,56.49,2.3,2.9,1.1,5.6,27.66,304,1.89
1/3/2022 17:20,1006.5,16.9,246,39,265,64.77,0.15,1006.6,1010,1010.2,0,0,53.61,2.6,2.9,1.1,5.4,27.13,234,2
1/3/2022 17:30,1006.6,17,246,37,247,64.93,0.16,1006.7,1010.1,1010.3,0,0,55.33,3,2.7,1.1,5.7,26.68,246,2.78
1/3/2022 17:40,1006.6,17,250,38,258,65.09,0.16,1006.7,1010.1,1010.3,0,0,55.72,3,2.9,1.1,6,26.56,273,2.44
1/3/2022 17:50,1006.7,17.3,242,37,263,65.22,0.13,1006.8,1010.2,1010.4,0,0,55.86,2.2,2.9,0.8,4.1,26.81,250,2.89
1/3/2022 18:00,1006.8,17.3,237,41,258,65.35,0.13,1006.9,1010.3,1010.5,0,0,57.06,2.3,2.9,0.7,5.3,26.45,198,2.66
